name,position,year,height,weight
Alvan Adams,PF,1982,2.0574,95.238095238
Mark Aguirre,SF,1982,1.9812,105.215419501
Danny Ainge,PG,1982,1.9304,79.365079365
Tiny Archibald*,,1982,,
Dennis Awtrey,C,1982,2.0828,106.575963719
Carl Bailey,C,1982,2.1336,95.238095238
James Bailey,PF,1982,2.0574,99.77324263
James Bailey,PF,1982,2.0574,99.77324263
James Bailey,PF,1982,2.0574,99.77324263
Greg Ballard,SF,1982,2.0066,97.505668934
Gene Banks,SF,1982,2.0066,97.505668934
Mike Bantom,PF,1982,2.0574,90.702947846
Mike Bantom,PF,1982,2.0574,90.702947846
Mike Bantom,PF,1982,2.0574,90.702947846
Billy Ray,,1982,,
Mel Bennett,SF,1982,2.0066,90.702947846
Kent Benson,C,1982,2.0828,106.575963719
Larry Bird*,,1982,,
Otis Birdsong,PG,1982,1.905,86.167800454
Rolando Blackman,PG,1982,1.9812,86.167800454
Ray Blume,PG,1982,1.9304,83.900226757
Alex Bradley,SF,1982,1.9812,97.505668934
Charles Bradley,PG,1982,1.9558,97.505668934
Dudley Bradley,SG,1982,1.9812,88.43537415
Brad Branson,PF,1982,2.0828,99.77324263
Mike Bratz,PG,1982,1.8796,83.900226757
Jim Brewer,PF,1982,2.0574,95.238095238
Ron Brewer,PG,1982,1.9304,81.632653061
Ron Brewer,PG,1982,1.9304,81.632653061
Ron Brewer,PG,1982,1.9304,81.632653061
Junior Bridgeman,SF,1982,1.9558,95.238095238
Allan Bristow,SF,1982,2.0066,95.238095238
Jim Brogan,PG,1982,1.9304,83.900226757
Michael Brooks,SF,1982,2.0066,99.77324263
Fred Brown,PG,1982,1.905,82.53968254
Rickey Brown,PF,1982,2.0828,97.505668934
Joe Bryant,PF,1982,2.0574,83.900226757
Quinn Buckner,PG,1982,1.905,86.167800454
Roger Burkman,PG,1982,1.9558,79.365079365
David Burns,PG,1982,1.8796,81.632653061
David Burns,PG,1982,1.8796,81.632653061
David Burns,PG,1982,1.8796,81.632653061
Don Buse,PG,1982,1.9304,86.167800454
Kenny Carr,SF,1982,2.0066,99.77324263
Kenny Carr,SF,1982,2.0066,99.77324263
Kenny Carr,SF,1982,2.0066,99.77324263
M.L. Carr,SF,1982,1.9812,92.970521542
Joe Barry,,1982,,
Butch Carter,PG,1982,1.9558,81.632653061
Reggie Carter,PG,1982,1.905,79.365079365
Bill Cartwright,C,1982,2.159,111.111111111
Harvey Catchings,PF,1982,2.0574,98.866213152
Bobby Cattage,SF,1982,2.0574,113.378684807
Tom Chambers,PF,1982,2.0828,99.77324263
Maurice Cheeks,PG,1982,1.8542,81.632653061
Jim Chones,PF,1982,2.1082,99.77324263
Don Collins,SF,1982,1.9812,86.167800454
Darwin Cook,PG,1982,1.905,83.446712018
Jeff Cook,PF,1982,2.0828,97.505668934
Joe Cooper,PF,1982,2.0828,104.308390023
Michael Cooper,SG,1982,1.9558,77.097505669
Wayne Cooper,PF,1982,2.0828,99.77324263
Hollis Copeland,SF,1982,1.9812,81.632653061
Dave Corzine,C,1982,2.1082,113.378684807
Charlie Criss,PG,1982,1.7272,74.829931973
Charlie Criss,PG,1982,1.7272,74.829931973
Charlie Criss,PG,1982,1.7272,74.829931973
Geoff Crompton,C,1982,2.1082,126.984126984
Pat Cummings,PF,1982,2.0574,104.308390023
Earl Cureton,PF,1982,2.0574,95.238095238
Bob Dandridge,SF,1982,1.9812,88.43537415
Adrian Dantley*,,1982,,
Brad Davis,PG,1982,1.905,81.632653061
Charles Davis,SF,1982,2.0066,97.505668934
Johnny Davis,PG,1982,1.8796,77.097505669
Ron Davis,SG,1982,1.9812,89.795918367
Walter Davis,SG,1982,1.9812,87.528344671
Darryl Dawkins,C,1982,2.1082,113.832199546
Larry Demic,PF,1982,2.0574,102.040816327
Kenny Dennard,SF,1982,2.032,99.77324263
Coby Dietrick,PF,1982,2.0828,99.77324263
Mickey Dillard,PG,1982,1.905,77.097505669
James Donaldson,C,1982,2.1844,124.716553288
John Douglas,PG,1982,1.8796,77.097505669
Leon Douglas,PF,1982,2.0828,104.308390023
John Drew,SF,1982,1.9812,92.970521542
Larry Drew,PG,1982,1.8542,77.097505669
Terry Duerod,PG,1982,1.8796,81.632653061
Mike Dunleavy,PG,1982,1.905,81.632653061
T.R. Dunn,SG,1982,1.9304,87.074829932
John Duren,PG,1982,1.905,88.43537415
Craig Dykema,SF,1982,2.032,86.167800454
Franklin Edwards,PG,1982,1.8542,77.097505669
James Edwards,PF,1982,2.1336,102.040816327
Len Elmore,PF,1982,2.0574,99.77324263
Alex English*,,1982,,
Julius Erving*,,1982,,
Mike Evans,PG,1982,1.8542,77.097505669
Mike Evans,PG,1982,1.8542,77.097505669
Mike Evans,PG,1982,1.8542,77.097505669
Eric Fernsten,PF,1982,2.0828,92.970521542
Chris Ford,SG,1982,1.9558,86.167800454
Don Ford,SF,1982,2.0574,97.505668934
Phil Ford,PG,1982,1.8796,79.365079365
World B.,,1982,,
Mike Gale,PG,1982,1.9304,83.900226757
Calvin Garrett,SF,1982,2.0066,86.167800454
George Gervin*,,1982,,
Artis Gilmore*,,1982,,
Mike Glenn,PG,1982,1.8796,79.365079365
Mike Gminski,C,1982,2.1082,113.378684807
Glen Gondrezick,SF,1982,1.9812,98.866213152
Rickey Green,PG,1982,1.8288,77.097505669
Dave Greenwood,PF,1982,2.0574,100.680272109
Kevin Grevey,SG,1982,1.9558,95.238095238
Paul Griffin,PF,1982,2.0574,92.970521542
Darrell Griffith,PG,1982,1.9304,86.167800454
Bob Gross,SF,1982,1.9812,90.702947846
Ernie Grunfeld,SG,1982,1.9812,95.238095238
Petur Gudmundsson,C,1982,2.1844,117.9138322
Glenn Hagan,PG,1982,1.8288,77.097505669
Bill Hanzlik,SG,1982,2.0066,83.900226757
Alan Hardy,SF,1982,2.0066,88.43537415
James Hardy,PF,1982,2.032,99.77324263
Mike Harper,PF,1982,2.0828,88.43537415
Joe Hassett,PG,1982,1.9558,81.632653061
Steve Hawes,PF,1982,2.0574,99.77324263
Elvin Hayes*,,1982,,
Steve Hayes,C,1982,2.1336,92.970521542
Steve Hayes,C,1982,2.1336,92.970521542
Steve Hayes,C,1982,2.1336,92.970521542
Spencer Haywood*,,1982,,
Gerald Henderson,PG,1982,1.8796,79.365079365
Tom Henderson,PG,1982,1.905,86.167800454
Keith Herron,SG,1982,1.9812,88.43537415
Kenny Higgs,PG,1982,1.8288,81.632653061
Armond Hill,PG,1982,1.9304,86.167800454
Armond Hill,PG,1982,1.9304,86.167800454
Armond Hill,PG,1982,1.9304,86.167800454
Brad Holland,PG,1982,1.905,81.632653061
Brad Holland,PG,1982,1.905,81.632653061
Brad Holland,PG,1982,1.905,81.632653061
Lionel Hollins,PG,1982,1.905,83.900226757
Cedrick Hordges,PF,1982,2.032,99.77324263
Phil Hubbard,PF,1982,2.032,97.505668934
Phil Hubbard,PF,1982,2.032,97.505668934
Phil Hubbard,PF,1982,2.032,97.505668934
Geoff Huston,PG,1982,1.8796,79.365079365
Dan Issel*,,1982,,
Tracy Jackson,SG,1982,1.9812,92.970521542
Tracy Jackson,SG,1982,1.9812,92.970521542
Tracy Jackson,SG,1982,1.9812,92.970521542
Clay Johnson,PG,1982,1.9304,79.365079365
Clemon Johnson,PF,1982,2.0828,108.843537415
Dennis Johnson*,,1982,,
Eddie Johnson,PG,1982,1.8796,81.632653061
Eddie Johnson,PG,1982,1.8796,81.632653061
Frank Johnson,PG,1982,1.8542,83.900226757
George Johnson,C,1982,2.1082,111.111111111
George Johnson,C,1982,2.1082,111.111111111
John Johnson,SF,1982,2.0066,90.702947846
Magic Johnson*,,1982,,
Marques Johnson,SF,1982,2.0066,98.866213152
Mickey Johnson,SF,1982,2.0828,86.167800454
Ollie Johnson,SF,1982,1.9812,90.702947846
Reggie Johnson,PF,1982,2.0574,92.970521542
Reggie Johnson,PF,1982,2.0574,92.970521542
Reggie Johnson,PF,1982,2.0574,92.970521542
Reggie Johnson,PF,1982,2.0574,92.970521542
Steve Johnson,PF,1982,2.0828,106.575963719
Vinnie Johnson,PG,1982,1.8796,90.702947846
Vinnie Johnson,PG,1982,1.8796,90.702947846
Vinnie Johnson,PG,1982,1.8796,90.702947846
Bobby Jones,SF,1982,2.0574,95.238095238
Caldwell Jones,PF,1982,2.1082,98.412698413
Dwight Jones,PF,1982,2.0828,95.238095238
Edgar Jones,PF,1982,2.0828,102.040816327
Major Jones,SF,1982,2.0574,102.040816327
Eddie Jordan,PG,1982,1.8542,77.097505669
Jeff Judkins,SG,1982,1.9812,83.900226757
Clarence Kea,SF,1982,1.9812,98.866213152
Rich Kelley,PF,1982,2.1336,106.575963719
Greg Kelser,SF,1982,2.0066,86.167800454
Greg Kelser,SF,1982,2.0066,86.167800454
Greg Kelser,SF,1982,2.0066,86.167800454
Larry Kenon,SF,1982,2.0574,92.970521542
Albert King,SF,1982,1.9812,86.167800454
Bernard King*,,1982,,
Reggie King,SF,1982,1.9812,102.040816327
Billy Knight,SG,1982,1.9812,88.43537415
Toby Knight,SF,1982,2.0574,95.238095238
Joel Kramer,PF,1982,2.0066,92.063492063
Kevin Kunnert,PF,1982,2.1336,104.308390023
Mitch Kupchak,PF,1982,2.0574,104.308390023
Sam Lacey,C,1982,2.0828,106.575963719
Sam Lacey,C,1982,2.0828,106.575963719
Sam Lacey,C,1982,2.0828,106.575963719
Tom LaGarde,PF,1982,2.0828,99.77324263
Bill Laimbeer,C,1982,2.1082,111.111111111
Bill Laimbeer,C,1982,2.1082,111.111111111
Bill Laimbeer,C,1982,2.1082,111.111111111
John Lambert,PF,1982,2.0828,102.040816327
John Lambert,PF,1982,2.0828,102.040816327
John Lambert,PF,1982,2.0828,102.040816327
Jeff Lamp,SF,1982,1.9812,88.43537415
Mark Landsberger,PF,1982,2.032,97.505668934
Bob Lanier*,,1982,,
Allen Leavell,PG,1982,1.8542,77.097505669
Rock Lee,C,1982,2.0828,99.77324263
Ron Lee,PG,1982,1.9304,87.528344671
Ronnie Lester,PG,1982,1.8796,79.365079365
Alton Lister,PF,1982,2.1336,108.843537415
Lewis Lloyd,SG,1982,1.9812,92.970521542
Scott Lloyd,PF,1982,2.0828,104.308390023
Kevin Loder,SF,1982,1.9812,92.970521542
John Long,SG,1982,1.9558,88.43537415
John Lucas,PG,1982,1.905,79.365079365
Maurice Lucas,PF,1982,2.0574,97.505668934
Ollie Mack,PG,1982,1.905,83.900226757
Rudy Macklin,SF,1982,2.0066,92.970521542
Kyle Macy,PG,1982,1.905,79.365079365
Rick Mahorn,PF,1982,2.0828,108.843537415
Moses Malone*,,1982,,
Wes Matthews,PG,1982,1.8542,77.097505669
Cedric Maxwell,SF,1982,2.032,92.970521542
Scott May,SF,1982,2.0066,97.505668934
Bob McAdoo*,,1982,,
John McCullough,PG,1982,1.9304,86.167800454
Hank McDowell,PF,1982,2.0574,97.505668934
Jim McElroy,PG,1982,1.905,86.167800454
Mike McGee,SG,1982,1.9558,86.167800454
George McGinnis,PF,1982,2.032,106.575963719
Kevin McHale*,,1982,,
Kevin McKenna,SG,1982,1.9558,88.43537415
Billy McKinney,PG,1982,1.8288,72.562358277
Tom McMillen,PF,1982,2.1082,97.505668934
Joe Meriweather,PF,1982,2.0828,97.505668934
Mike Mitchell,SF,1982,2.0066,97.505668934
Mike Mitchell,SF,1982,2.0066,97.505668934
Mike Mitchell,SF,1982,2.0066,97.505668934
Steve Mix,SF,1982,2.0066,97.505668934
Paul Mokeski,PF,1982,2.1336,113.378684807
Paul Mokeski,PF,1982,2.1336,113.378684807
Paul Mokeski,PF,1982,2.1336,113.378684807
Sidney Moncrief,PG,1982,1.905,81.632653061
Johnny Moore,PG,1982,1.8542,79.365079365
Lowes Moore,PG,1982,1.8542,77.097505669
Calvin Murphy*,,1982,,
Larry Nance,PF,1982,2.0828,92.970521542
Swen Nater,C,1982,2.1082,108.843537415
Calvin Natt,SF,1982,1.9812,99.77324263
Mike Newlin,SG,1982,1.9304,90.702947846
Carl Nicks,PG,1982,1.8542,79.365079365
Kurt Nimphius,PF,1982,2.0828,98.866213152
Norm Nixon,PG,1982,1.8796,77.097505669
Mike O'Koren,SF,1982,2.0066,93.87755102
Mark Olberding,SF,1982,2.032,102.040816327
Jawann Oldham,C,1982,2.1336,97.505668934
Louis Orr,SF,1982,2.032,79.365079365
Tom Owens,PF,1982,2.0828,97.505668934
Robert Parish*,,1982,,
Sonny Parker,SF,1982,1.9812,90.702947846
Billy Paultz,PF,1982,2.1082,106.575963719
Jim Paxson,SF,1982,1.9812,90.702947846
Sam Pellom,PF,1982,2.0574,102.040816327
Roger Phegley,SG,1982,1.9812,92.970521542
Roger Phegley,SG,1982,1.9812,92.970521542
Roger Phegley,SG,1982,1.9812,92.970521542
Ben Poquette,PF,1982,2.0574,106.575963719
Mark Radford,PG,1982,1.9304,86.167800454
Ed Rains,SF,1982,2.0066,86.167800454
Kurt Rambis,SF,1982,2.032,96.598639456
Kelvin Ransey,PG,1982,1.8542,77.097505669
James Ray,SF,1982,2.032,97.505668934
Robert Reid,SF,1982,2.032,92.970521542
Kevin Restani,PF,1982,2.0574,102.040816327
Kevin Restani,PF,1982,2.0574,102.040816327
Kevin Restani,PF,1982,2.0574,102.040816327
Clint Richardson,PG,1982,1.905,88.43537415
Micheal Ray,,1982,,
Rick Robey,PF,1982,2.1082,104.308390023
Cliff Robinson,SF,1982,2.0574,99.77324263
Cliff Robinson,SF,1982,2.0574,99.77324263
Cliff Robinson,SF,1982,2.0574,99.77324263
Jackie Robinson,SF,1982,1.9812,95.238095238
Truck Robinson,PF,1982,2.0066,102.040816327
Bill Robinzine,SF,1982,2.0066,104.308390023
Dave Robisch,PF,1982,2.0828,106.575963719
John Roche,PG,1982,1.905,77.097505669
Tree Rollins,C,1982,2.159,106.575963719
Lorenzo Romar,PG,1982,1.8542,79.365079365
Dan Roundfield,PF,1982,2.032,92.970521542
Jeff Ruland,PF,1982,2.0828,108.843537415
Campy Russell,SF,1982,2.032,97.505668934
DeWayne Scales,SF,1982,2.032,94.33106576
Danny Schayes,PF,1982,2.1082,106.575963719
Alvin Scott,SF,1982,2.0066,83.900226757
Craig Shelton,SF,1982,2.0066,95.238095238
Lonnie Shelton,PF,1982,2.032,108.843537415
Purvis Short,SF,1982,2.0066,95.238095238
Jerry Sichting,PG,1982,1.8542,76.19047619
Jack Sikma,PF,1982,2.1082,104.308390023
James Silas,PG,1982,1.8542,81.632653061
Jim Smith,SF,1982,2.0574,102.040816327
Larry Smith,PF,1982,2.032,97.505668934
Phil Smith,PG,1982,1.9304,83.900226757
Phil Smith,PG,1982,1.9304,83.900226757
Phil Smith,PG,1982,1.9304,83.900226757
Randy Smith,SG,1982,1.905,81.632653061
Robert Smith,PG,1982,1.8034,74.829931973
Ricky Sobers,PG,1982,1.905,89.795918367
Jim Spanarkel,SG,1982,1.9558,86.167800454
Rory Sparrow,PG,1982,1.8796,79.365079365
Larry Spriggs,SF,1982,2.0066,104.308390023
Kevin Stacom,PG,1982,1.905,83.900226757
Brian Taylor,PG,1982,1.8796,83.900226757
Carlos Terry,SG,1982,1.9558,95.238095238
Reggie Theus,PG,1982,2.0066,86.167800454
Isiah Thomas*,,1982,,
David Thompson*,,1982,,
Mychal Thompson,PF,1982,2.0828,102.494331066
Ray Tolbert,SF,1982,2.0574,102.040816327
Ray Tolbert,SF,1982,2.0574,102.040816327
Ray Tolbert,SF,1982,2.0574,102.040816327
Andrew Toney,PG,1982,1.905,80.725623583
Raymond Townsend,PG,1982,1.905,79.365079365
Kelly Tripucka,SF,1982,1.9812,99.77324263
Elston Turner,SG,1982,1.9558,86.167800454
Terry Tyler,SF,1982,2.0066,97.505668934
Darnell Valentine,PG,1982,1.8542,82.993197279
Jan Van,,1982,,
Kiki Vandeweghe,SF,1982,2.032,99.77324263
Pete Verhoeven,SF,1982,2.0574,97.505668934
Jay Vincent,SF,1982,2.0066,99.77324263
Danny Vranes,SF,1982,2.0066,95.238095238
Foots Walker,PG,1982,1.8288,83.446712018
Wally Walker,SF,1982,2.0066,86.167800454
Kermit Washington,PF,1982,2.032,104.308390023
Richard Washington,PF,1982,2.1082,99.77324263
Marvin Webster,C,1982,2.159,102.040816327
Scott Wedman,SF,1982,2.0066,97.505668934
Paul Westphal,PG,1982,1.9304,88.43537415
Jerome Whitehead,PF,1982,2.0828,99.77324263
Hawkeye Whitney,SG,1982,1.9558,106.575963719
Michael Wiley,SF,1982,2.0574,90.702947846
Bob Wilkerson,SG,1982,1.9812,88.43537415
Jamaal Wilkes*,,1982,,
James Wilkes,SF,1982,2.0066,88.43537415
Jeff Wilkins,PF,1982,2.1082,104.308390023
Buck Williams,PF,1982,2.032,97.505668934
Freeman Williams,SG,1982,1.9304,86.167800454
Freeman Williams,SG,1982,1.9304,86.167800454
Freeman Williams,SG,1982,1.9304,86.167800454
Gus Williams,PG,1982,1.8796,79.365079365
Herb Williams,PF,1982,2.0828,109.750566893
Ray Williams,PG,1982,1.905,85.260770975
Sam Williams,PG,1982,1.905,81.632653061
Sly Williams,SF,1982,2.0066,95.238095238
Bill Willoughby,PF,1982,2.032,92.970521542
Brian Winters,SG,1982,1.9304,83.900226757
Garry Witts,SG,1982,2.0066,86.167800454
Al Wood,SG,1982,1.9812,87.528344671
Al Wood,SG,1982,1.9812,87.528344671
Al Wood,SG,1982,1.9812,87.528344671
Howard Wood,SF,1982,2.0066,106.575963719
Mike Woodson,SG,1982,1.9558,88.43537415
Mike Woodson,SG,1982,1.9558,88.43537415
Mike Woodson,SG,1982,1.9558,88.43537415
Orlando Woolridge,SF,1982,2.0574,97.505668934
Sam Worthen,PG,1982,1.9558,88.43537415
Larry Wright,PG,1982,1.8542,72.562358277
Rich Yonakor,SF,1982,2.0574,99.77324263
,,,,
Kareem Abdul-Jabbar*,,1983,,
Alvan Adams,PF,1983,2.0574,95.238095238
Mark Aguirre,SF,1983,1.9812,105.215419501
Danny Ainge,PG,1983,1.9304,79.365079365
Dwight Anderson,PG,1983,1.905,83.900226757
J.J. Anderson,SF,1983,2.032,88.43537415
J.J. Anderson,SF,1983,2.032,88.43537415
J.J. Anderson,SF,1983,2.032,88.43537415
Richard Anderson,PF,1983,2.0828,108.843537415
Tiny Archibald*,,1983,,
John Bagley,PG,1983,1.8288,83.900226757
James Bailey,PF,1983,2.0574,99.77324263
James Bailey,PF,1983,2.0574,99.77324263
James Bailey,PF,1983,2.0574,99.77324263
Greg Ballard,SF,1983,2.0066,97.505668934
Gene Banks,SF,1983,2.0066,97.505668934
Billy Ray,,1983,,
Billy Ray,,1983,,
Billy Ray,,1983,,
Dave Batton,C,1983,2.0828,108.843537415
Kent Benson,C,1983,2.0828,106.575963719
Larry Bird*,,1983,,
Otis Birdsong,PG,1983,1.905,86.167800454
Rolando Blackman,PG,1983,1.9812,86.167800454
Charles Bradley,PG,1983,1.9558,97.505668934
Dudley Bradley,SG,1983,1.9812,88.43537415
Brad Branson,PF,1983,2.0828,99.77324263
Mike Bratz,PG,1983,1.8796,83.900226757
Ron Brewer,PG,1983,1.9304,81.632653061
Ron Brewer,PG,1983,1.9304,81.632653061
Ron Brewer,PG,1983,1.9304,81.632653061
Junior Bridgeman,SF,1983,1.9558,95.238095238
Allan Bristow,SF,1983,2.0066,95.238095238
Jim Brogan,PG,1983,1.9304,83.900226757
Michael Brooks,SF,1983,2.0066,99.77324263
Fred Brown,PG,1983,1.905,82.53968254
Rickey Brown,PF,1983,2.0828,97.505668934
Rickey Brown,PF,1983,2.0828,97.505668934
Rickey Brown,PF,1983,2.0828,97.505668934
Joe Bryant,PF,1983,2.0574,83.900226757
Quinn Buckner,PG,1983,1.905,86.167800454
Don Buse,PG,1983,1.9304,86.167800454
Marty Byrnes,SF,1983,2.0066,97.505668934
Kenny Carr,SF,1983,2.0066,99.77324263
M.L. Carr,SF,1983,1.9812,92.970521542
Joe Barry,,1983,,
Butch Carter,PG,1983,1.9558,81.632653061
Bill Cartwright,C,1983,2.159,111.111111111
Harvey Catchings,PF,1983,2.0574,98.866213152
Tom Chambers,PF,1983,2.0828,99.77324263
Maurice Cheeks,PG,1983,1.8542,81.632653061
Don Collins,SF,1983,1.9812,86.167800454
Lester Conner,PG,1983,1.9304,81.632653061
Darwin Cook,PG,1983,1.905,83.446712018
Jeff Cook,PF,1983,2.0828,97.505668934
Jeff Cook,PF,1983,2.0828,97.505668934
Jeff Cook,PF,1983,2.0828,97.505668934
Joe Cooper,PF,1983,2.0828,104.308390023
Joe Cooper,PF,1983,2.0828,104.308390023
Joe Cooper,PF,1983,2.0828,104.308390023
Joe Cooper,PF,1983,2.0828,104.308390023
Michael Cooper,SG,1983,1.9558,77.097505669
Wayne Cooper,PF,1983,2.0828,99.77324263
Dave Corzine,C,1983,2.1082,113.378684807
Dave Cowens*,,1983,,
Chubby Cox,PG,1983,1.8796,81.632653061
Charlie Criss,PG,1983,1.7272,74.829931973
Geoff Crompton,C,1983,2.1082,126.984126984
Pat Cummings,PF,1983,2.0574,104.308390023
Terry Cummings,SF,1983,2.0574,99.77324263
Earl Cureton,PF,1983,2.0574,95.238095238
Quintin Dailey,PG,1983,1.905,81.632653061
Adrian Dantley*,,1983,,
Brad Davis,PG,1983,1.905,81.632653061
Charles Davis,SF,1983,2.0066,97.505668934
Johnny Davis,PG,1983,1.8796,77.097505669
Mike Davis,PG,1983,1.905,83.900226757
Walter Davis,SG,1983,1.9812,87.528344671
Darryl Dawkins,C,1983,2.1082,113.832199546
Kenny Dennard,SF,1983,2.032,99.77324263
Coby Dietrick,PF,1983,2.0828,99.77324263
James Donaldson,C,1983,2.1844,124.716553288
John Douglas,PG,1983,1.8796,77.097505669
Leon Douglas,PF,1983,2.0828,104.308390023
John Drew,SF,1983,1.9812,92.970521542
Larry Drew,PG,1983,1.8542,77.097505669
Terry Duerod,PG,1983,1.8796,81.632653061
Mike Dunleavy,PG,1983,1.905,81.632653061
T.R. Dunn,SG,1983,1.9304,87.074829932
John Duren,PG,1983,1.905,88.43537415
Mark Eaton,C,1983,2.2352,124.716553288
Jerry Eaves,PG,1983,1.9304,81.632653061
Keith Edmonson,PG,1983,1.9558,88.43537415
Franklin Edwards,PG,1983,1.8542,77.097505669
James Edwards,PF,1983,2.1336,102.040816327
James Edwards,PF,1983,2.1336,102.040816327
James Edwards,PF,1983,2.1336,102.040816327
Len Elmore,PF,1983,2.0574,99.77324263
Chris Engler,C,1983,2.1082,111.111111111
Alex English*,,1983,,
Julius Erving*,,1983,,
Mike Evans,PG,1983,1.8542,77.097505669
Bruce Flowers,SF,1983,2.032,102.040816327
Sleepy Floyd,PG,1983,1.905,77.097505669
Sleepy Floyd,PG,1983,1.905,77.097505669
Sleepy Floyd,PG,1983,1.905,77.097505669
Phil Ford,PG,1983,1.8796,79.365079365
Phil Ford,PG,1983,1.8796,79.365079365
Phil Ford,PG,1983,1.8796,79.365079365
World B.,,1983,,
World B.,,1983,,
World B.,,1983,,
Bill Garnett,SF,1983,2.0574,102.040816327
Calvin Garrett,SF,1983,2.0066,86.167800454
George Gervin*,,1983,,
Artis Gilmore*,,1983,,
Mike Glenn,PG,1983,1.8796,79.365079365
Mike Gminski,C,1983,2.1082,113.378684807
Glen Gondrezick,SF,1983,1.9812,98.866213152
Rickey Green,PG,1983,1.8288,77.097505669
Dave Greenwood,PF,1983,2.0574,100.680272109
John Greig,SF,1983,2.0066,97.505668934
Kevin Grevey,SG,1983,1.9558,95.238095238
Paul Griffin,PF,1983,2.0574,92.970521542
Darrell Griffith,PG,1983,1.9304,86.167800454
Bob Gross,SF,1983,1.9812,90.702947846
Ernie Grunfeld,SG,1983,1.9812,95.238095238
Bill Hanzlik,SG,1983,2.0066,83.900226757
Joe Hassett,PG,1983,1.9558,81.632653061
Scott Hastings,PF,1983,2.0828,106.575963719
Scott Hastings,PF,1983,2.0828,106.575963719
Scott Hastings,PF,1983,2.0828,106.575963719
Steve Hawes,PF,1983,2.0574,99.77324263
Steve Hawes,PF,1983,2.0574,99.77324263
Steve Hawes,PF,1983,2.0574,99.77324263
Elvin Hayes*,,1983,,
Steve Hayes,C,1983,2.1336,92.970521542
Spencer Haywood*,,1983,,
Gerald Henderson,PG,1983,1.8796,79.365079365
Tom Henderson,PG,1983,1.905,86.167800454
Rod Higgins,SF,1983,2.0066,90.702947846
Johnny High,PG,1983,1.905,83.900226757
Armond Hill,PG,1983,1.9304,86.167800454
Craig Hodges,PG,1983,1.8796,86.167800454
Lionel Hollins,PG,1983,1.905,83.900226757
Phil Hubbard,PF,1983,2.032,97.505668934
Geoff Huston,PG,1983,1.8796,79.365079365
Marc Iavaroni,SF,1983,2.032,95.238095238
Dan Issel*,,1983,,
Tracy Jackson,SG,1983,1.9812,92.970521542
Clay Johnson,PG,1983,1.9304,79.365079365
Clemon Johnson,PF,1983,2.0828,108.843537415
Clemon Johnson,PF,1983,2.0828,108.843537415
Clemon Johnson,PF,1983,2.0828,108.843537415
Dennis Johnson*,,1983,,
Eddie Johnson,PG,1983,1.8796,81.632653061
Eddie Johnson,PG,1983,1.8796,81.632653061
Frank Johnson,PG,1983,1.8542,83.900226757
George Johnson,C,1983,2.1082,111.111111111
